Version,CommitId,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ASTBuilder.java",13,0,12,0,4,,,,,1,14,0,18,,18,4,1,18,,18,0,0,0,,300,30,245,59,173,25,,122,151,55,110,,42,,2,,,"0,10",65,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ASTConverter.java",17,1,14,2,3,,,,,7,2,2,34,,34,32,24,34,,9,8,2,15,,733,98,555,219,329,80,,294,432,220,279,,14,,4,,,"0,14",117,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ASTNode.java",10,1,8,1,2,,,,,1,0,1,26,,26,26,7,26,,0,8,0,18,,350,53,240,75,133,57,,123,178,67,129,,11,,4,,,"0,24",58,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ATSHook.java",15,1,14,2,1,,,,,7,0,6,15,,7,15,13,15,,3,0,0,12,,227,27,178,68,118,37,,109,128,62,89,,8,,2,,,"0,21",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AbstractFileMergeOperator.java",20,1,16,4,3,,,,,1,0,2,10,,10,10,16,10,,0,2,4,4,,279,21,195,66,115,63,,105,137,59,91,,8,,5,,,"0,32",30,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AbstractHiveAuthorizer.java",8,0,4,4,1,,,,,1,0,0,1,,1,1,0,1,,0,0,0,1,,41,4,7,4,1,30,,2,4,3,1,,1,,0,,,"4,29",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AbstractMapJoinOperator.java",9,1,8,0,1,,,,,1,0,1,7,,7,7,5,7,,0,0,3,4,,120,20,75,40,33,26,,42,54,33,25,,3,,1,,,"0,35",10,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AbstractMapJoinTableContainer.java",4,0,4,0,1,,,,,1,1,2,4,,4,3,1,4,,0,0,3,1,,51,8,25,14,9,18,,14,19,13,7,,1,,0,,,"0,72",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AbstractOperatorDesc.java",4,0,4,0,1,,,,,1,0,0,12,,12,12,5,12,,0,0,0,12,,92,18,57,32,14,17,,21,34,22,12,,1,,0,,,"0,30",12,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AbstractRecordWriter.java",13,0,12,1,3,,,,,1,1,1,13,,18,17,12,18,,1,5,6,6,,273,31,200,82,101,43,,110,142,77,77,,8,,2,,,"0,21",34,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AbstractSMBJoinProc.java",41,4,27,10,4,,,,,1,0,0,11,,12,12,0,12,,0,2,7,3,,537,61,335,134,201,141,,175,227,109,163,,12,,3,,,"0,42",49,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AccumuloPredicateHandler.java",19,2,13,5,3,,,,,1,1,6,16,,16,15,0,16,,0,2,1,13,,426,50,277,128,161,99,,168,213,118,132,,7,,2,,,"0,36",46,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AccumuloQTestUtil.java",6,1,5,1,1,,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,38,4,13,7,3,21,,5,8,5,3,,1,,0,,,"1,62",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AcidTable.java",6,0,4,2,1,,,,,1,0,1,13,,13,13,6,13,,3,0,0,10,,129,20,64,26,23,45,,29,45,25,20,,3,,1,,,"0,70",17,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AcidUtils.java",13,0,10,3,2,,,,,12,24,20,46,,48,26,11,50,,7,4,0,39,,745,60,508,172,300,178,,218,336,165,221,,14,,3,,,"0,35",105,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AddPartitionDesc.java",5,0,4,1,1,,,,,2,0,1,41,,41,41,16,41,,2,1,0,38,,305,48,188,79,77,69,,86,138,74,66,,4,,2,,,"0,37",48,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AddPartitionReplicationTask.java",17,1,16,1,1,,,,,3,0,0,6,,6,6,1,6,,0,0,0,6,,111,14,78,23,49,20,,30,39,25,16,,2,,1,,,"0,26",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AggregationDesc.java",5,0,5,0,1,,,,,1,0,1,17,,17,17,7,17,,0,0,0,17,,158,25,110,40,48,23,,50,76,37,40,,4,,2,,,"0,21",24,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterPartitionReplicationTask.java",12,1,11,0,1,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,88,13,57,18,37,19,,21,26,18,10,,1,,0,,,"0,33",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AlterTableReplicationTask.java",12,0,12,0,1,,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,85,8,59,20,38,19,,23,28,20,12,,1,,0,,,"0,32",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AnalyzeCommandUtils.java",9,0,9,0,2,,,,,1,3,0,3,,3,0,0,3,,0,0,0,3,,57,5,35,19,16,18,,20,27,18,15,,3,,2,,,"0,51",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AnnotationUtils.java",5,0,5,0,1,,,,,1,2,0,2,,2,0,0,2,,0,0,0,2,,39,5,15,6,4,19,,5,10,6,4,,1,,0,,,"1,27",2,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AppConfig.java",5,0,4,1,1,,,,,3,4,53,45,,43,41,2,45,,0,7,0,38,,415,36,292,151,188,88,,177,252,146,123,,8,,4,,,"0,30",67,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AppMasterEventOperator.java",11,1,9,1,2,,,,,1,1,0,9,,9,8,4,9,,0,0,2,7,,160,25,108,49,48,27,,58,77,42,40,,6,,3,,,"0,25",18,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ArchiveUtils.java",20,1,13,7,3,,,,,3,7,2,12,,12,5,4,12,,0,1,0,11,,325,27,188,69,104,110,,93,136,70,86,,10,,3,,,"0,59",37,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ArrayWritableObjectInspector.java",10,1,9,0,3,,,,,2,0,0,18,,18,18,8,18,,0,1,0,17,,260,33,202,77,105,25,,104,154,65,97,,19,,2,,,"0,12",49,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AuthorizationParseUtils.java",9,0,9,0,3,,,,,1,3,0,3,,3,0,0,3,,0,1,0,2,,66,7,38,16,19,21,,22,29,17,16,,4,,1,,,"0,55",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AuthorizationUtils.java",16,0,13,3,4,,,,,1,14,0,14,,14,0,0,14,,0,1,0,13,,293,21,210,64,124,63,,95,133,59,86,,9,,2,,,"0,30",56,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroDeserializer.java",24,2,19,4,5,,,,,2,0,2,13,,13,13,7,13,,0,8,0,5,,429,40,305,124,190,91,,173,224,115,146,,18,,5,,,"0,30",62,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroGenericRecordReader.java",13,1,10,2,3,,,,,1,0,1,10,,10,10,6,10,,0,2,0,8,,202,25,139,62,61,39,,76,101,55,55,,8,,4,,,"0,28",25,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroGenericRecordWriter.java",5,0,5,0,1,,,,,1,0,0,3,,3,3,1,3,,0,0,0,3,,54,8,26,15,7,20,,13,18,13,5,,2,,1,,,"0,77",4,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroSerDe.java",11,1,10,1,2,,,,,1,1,16,14,,14,13,7,14,,0,4,0,10,,250,34,183,80,102,33,,95,122,65,65,,5,,2,,,"0,18",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroSerdeUtils.java",10,0,8,2,2,,,,,2,12,10,16,,14,4,8,16,,1,0,1,14,,263,30,175,86,95,58,,98,127,76,73,,9,,2,,,"0,33",29,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"AvroSerializer.java",16,1,14,0,3,,,,,4,0,1,13,,13,13,4,13,,0,8,2,3,,301,35,227,101,142,40,,141,172,103,113,,11,,2,,,"0,18",39,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseCharUtils.java",5,0,5,0,2,,,,,1,4,0,4,,4,0,0,4,,0,0,0,4,,53,7,29,14,8,17,,11,18,12,6,,2,,1,,,"0,59",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseScalarUdfTest.java",19,0,12,7,1,,,,,1,0,0,1,,4,4,0,4,,0,0,0,4,,95,10,35,30,10,50,,28,30,27,9,,1,,0,,,"1,43",1,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseSemanticAnalyzer.java",13,0,11,2,3,,,,,5,27,4,96,,95,70,38,97,,2,8,26,61,,1473,145,1118,338,674,223,,577,812,331,566,,21,,5,,,"0,20",252,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BaseWork.java",5,0,4,1,1,,,,,1,0,1,23,,27,27,9,27,,0,0,0,27,,221,47,133,65,51,41,,68,99,62,47,,4,,2,,,"0,31",30,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BeeLineOpts.java",4,0,4,0,1,,,,,1,0,8,87,,87,87,38,87,,1,0,0,86,,571,107,426,176,198,38,,196,306,172,152,,4,,2,,,"0,09",109,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BinaryRecordReader.java",5,0,5,0,2,,,,,1,0,0,4,,4,4,3,4,,0,0,0,4,,65,9,34,17,11,22,,20,27,17,11,,2,,1,,,"0,65",6,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BinarySortableSerDe.java",31,2,26,3,6,,,,,1,19,2,26,,26,7,9,26,,3,2,0,21,,984,90,771,273,512,123,,486,570,259,405,,71,,5,,,"0,16",149,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BitFieldReader.java",12,0,12,1,3,,,,,1,0,0,13,,13,13,7,13,,4,2,0,7,,216,17,167,42,106,33,,91,124,39,87,,11,,3,,,"0,20",34,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BitFieldWriter.java",7,0,7,1,2,,,,,1,0,0,5,,5,5,4,5,,0,1,0,4,,73,8,45,17,22,20,,26,35,16,19,,3,,1,,,"0,44",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BucketMapJoinContext.java",7,0,6,1,2,,,,,1,0,2,22,,22,22,7,22,,0,3,0,19,,248,35,165,73,76,48,,77,122,71,67,,5,,4,,,"0,29",39,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BucketMapJoinOptimizer.java",9,1,7,1,1,,,,,2,0,1,5,,5,5,0,5,,0,2,0,3,,91,13,54,34,22,24,,33,39,32,13,,1,,0,,,"0,44",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BucketingSortingInferenceOptimizer.java",41,4,24,14,3,,,,,1,0,0,2,,2,2,0,2,,0,1,0,1,,148,13,78,40,40,57,,53,60,39,28,,4,,2,,,"0,73",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BucketingSortingOpProcFactory.java",19,2,13,4,3,,,,,8,23,0,32,,32,9,0,32,,3,8,3,18,,767,119,454,186,258,194,,241,340,171,237,,10,,4,,,"0,43",88,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BucketingSortingReduceSinkOptimizer.java",32,3,24,5,5,,,,,3,0,0,16,,16,16,2,16,,0,11,0,5,,633,63,431,162,259,139,,222,320,153,224,,41,,6,,,"0,32",80,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BucketizedHiveInputFormat.java",32,4,23,4,4,,,,,1,0,1,3,,3,3,0,3,,0,0,1,2,,153,21,97,51,56,35,,63,78,48,45,,5,,3,,,"0,36",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BucketizedHiveRecordReader.java",9,0,8,1,2,,,,,1,0,0,9,,9,9,5,9,,0,1,1,7,,137,19,87,30,38,32,,39,58,24,34,,6,,2,,,"0,37",19,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"BuddyAllocator.java",17,0,15,2,3,,,,,3,0,1,29,,29,29,18,29,,1,11,0,17,,583,42,463,134,305,99,,259,354,120,253,,17,,5,,,"0,21",94,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CLIService.java",9,0,8,1,1,,,,,1,0,1,37,,37,37,6,37,,0,2,0,35,,504,49,351,181,166,104,,150,198,99,127,,7,,3,,,"0,30",51,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CLIServiceUtils.java",38,1,29,8,8,,,,,1,1,1,1,,1,0,0,1,,0,0,0,1,,69,7,33,7,23,29,,16,25,8,20,,8,,4,,,"0,88",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CachingPrintStream.java",4,0,4,0,1,,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,59,11,30,17,8,18,,15,21,14,8,,1,,0,,,"0,60",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CalcitePlanner.java",40,4,30,7,5,,,,,11,5,3,72,,68,67,23,72,,14,45,0,13,,3214,354,2336,873,1707,528,,1331,1680,784,1274,,23,,6,,,"0,23",363,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Cleaner.java",32,2,26,5,6,,,,,2,0,2,6,,6,6,3,6,,0,4,0,2,,257,20,189,63,117,48,,97,142,71,94,,17,,7,,,"0,25",35,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CliDriver.java",27,2,22,3,4,,,,,11,4,5,32,,32,28,5,32,,2,7,1,22,,876,96,664,193,441,119,,350,488,205,344,,19,,7,,,"0,18",129,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CliOptionsProcessor.java",13,2,9,2,1,,,,,1,0,0,5,,5,5,2,5,,0,0,0,5,,104,17,57,16,34,30,,30,38,16,23,,3,,2,,,"0,53",7,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CliSessionState.java",6,0,6,0,2,,,,,1,0,0,2,,2,2,5,2,,0,0,0,2,,71,10,25,16,7,36,,15,19,15,6,,2,,1,,,"1,44",3,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CollectOperator.java",7,0,7,1,2,,,,,1,0,1,6,,6,6,4,6,,0,0,2,4,,97,13,61,31,24,23,,35,45,27,19,,3,,1,,,"0,38",9,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Column.java",9,0,6,3,1,,,,,1,0,0,6,,6,6,5,6,,6,0,0,0,,92,13,44,16,20,35,,22,31,16,18,,3,,2,,,"0,80",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Column.java",19,0,19,0,5,,,,,1,2,4,18,,18,16,11,18,,0,8,0,10,,434,30,384,81,285,20,,248,305,80,240,,18,,1,,,"0,05",94,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnInfo.java",5,0,5,0,1,,,,,1,0,1,32,,32,32,8,32,,0,1,0,31,,256,49,166,57,75,42,,63,100,49,51,,3,,1,,,"0,25",37,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnProjectionUtils.java",10,0,7,3,2,,,,,1,14,7,15,,15,1,0,15,,0,4,0,11,,210,22,121,51,63,67,,60,88,47,53,,3,,2,,,"0,55",25,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnPruner.java",28,1,20,7,2,,,,,2,0,0,4,,4,4,1,4,,0,0,1,3,,184,14,114,44,67,56,,63,74,42,37,,5,,3,,,"0,49",8,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnPrunerProcCtx.java",21,1,15,5,4,,,,,1,0,0,12,,12,12,4,12,,0,0,0,12,,315,29,203,81,117,83,,108,160,82,106,,11,,4,,,"0,41",42,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnPrunerProcFactory.java",24,2,19,3,4,,,,,15,20,1,41,,41,21,0,41,,0,12,0,29,,1182,124,870,375,548,189,,481,675,353,490,,18,,4,,,"0,22",150,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnStatisticsImpl.java",8,0,8,0,2,,,,,9,2,0,106,,106,104,25,106,,18,0,0,88,,1097,123,954,288,528,20,,393,630,201,463,,15,,3,,,"0,02",245,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnStatsSemanticAnalyzer.java",22,1,19,1,5,,,,,2,0,1,14,,14,14,9,14,,0,11,0,3,,382,39,300,79,187,43,,158,232,87,160,,9,,4,,,"0,14",64,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnStatsTask.java",18,1,16,1,4,,,,,1,0,2,19,,19,19,1,19,,0,14,0,5,,434,35,367,166,237,33,,232,306,153,223,,17,,3,,,"0,09",82,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnStatsUpdateTask.java",29,1,27,1,6,,,,,1,0,2,9,,9,9,0,9,,0,5,0,4,,344,23,287,105,203,34,,179,240,101,186,,41,,3,,,"0,12",53,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnStatsWork.java",3,0,3,0,1,,,,,1,1,2,11,,11,10,2,11,,0,0,0,11,,88,18,49,25,14,21,,22,34,22,12,,1,,0,,,"0,43",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnTruncateTask.java",23,3,19,2,3,,,,,1,0,1,8,,8,8,3,8,,0,1,0,7,,254,39,186,69,108,29,,106,133,59,86,,20,,4,,,"0,16",27,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"ColumnarStorageBench.java",9,1,7,1,2,,,,,4,1,1,29,,29,28,21,29,,0,8,0,21,,454,66,295,138,137,93,,181,227,130,115,,7,,2,,,"0,32",50,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CombineHiveInputFormat.java",17,1,13,3,3,,,,,6,0,4,35,,36,36,11,36,,2,3,0,31,,736,89,515,212,295,133,,262,368,188,241,,16,,4,,,"0,26",92,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CombineHiveRecordReader.java",8,1,7,0,2,,,,,1,0,0,7,,7,7,0,7,,0,0,0,7,,108,15,69,38,28,24,,32,43,27,20,,3,,1,,,"0,35",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CommandTestUtils.java",21,1,19,2,4,,,,,1,3,1,3,,3,0,0,3,,0,1,0,2,,107,14,68,20,43,27,,40,54,22,37,,6,,3,,,"0,40",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"Commands.java",20,1,17,1,4,,,,,4,0,2,79,,79,79,1,79,,3,17,0,59,,1732,228,1394,257,993,115,,602,880,269,708,,21,,6,,,"0,08",292,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CommonCliOptions.java",15,1,10,5,2,,,,,1,0,0,5,,5,5,4,5,,0,0,0,5,,139,17,63,21,33,59,,30,43,21,24,,4,,2,,,"0,94",11,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CommonFastHashTable.java",28,1,27,0,7,,,,,1,3,8,3,,3,0,0,3,,0,0,0,3,,128,11,100,35,70,19,,61,76,35,51,,10,,2,,,"0,19",20,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CommonJoinOperator.java",16,1,13,1,3,,,,,1,1,3,36,,36,35,36,36,,0,15,10,11,,829,112,548,172,344,185,,327,438,172,295,,20,,7,,,"0,34",106,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CommonJoinTaskDispatcher.java",49,5,33,12,7,,,,,1,1,0,10,,10,9,1,10,,0,7,0,3,,623,67,373,143,239,185,,208,278,129,209,,22,,4,,,"0,50",65,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CommonMergeJoinDesc.java",3,0,3,0,1,,,,,1,0,1,5,,5,5,2,5,,1,0,0,4,,52,9,26,14,7,17,,12,18,12,6,,1,,0,,,"0,65",5,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CommonMergeJoinOperator.java",17,1,14,1,4,,,,,1,1,2,32,,32,31,17,32,,0,17,1,14,,666,75,506,142,301,86,,265,382,135,268,,11,,4,,,"0,17",115,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CompactionTxnHandler.java",43,1,35,7,5,,,,,2,1,2,19,,19,18,3,19,,1,2,0,16,,877,32,697,141,567,150,,417,510,136,411,,15,,5,,,"0,22",98,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CompactorTest.java",7,0,7,0,2,,,,,6,0,2,53,,52,54,16,54,,5,5,22,22,,552,71,439,212,195,45,,246,332,170,195,,12,,3,,,"0,10",87,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CompactorThread.java",14,1,9,4,2,,,,,2,0,2,10,,10,10,6,10,,0,0,6,4,,202,18,123,55,60,62,,73,91,51,48,,5,,3,,,"0,50",18,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CompareOp.java",0,0,0,0,0,,,,,1,0,0,0,,3,3,0,3,,0,0,0,3,,43,4,6,5,0,33,,4,5,5,0,,0,,0,,,"5,50",0,,,,,,,,,,,0,0,"0,00","0,00"
release-2.0.0,f90366404453ad9a42ed389f89dc7a23ccaa863c,"CompilationOpContext.java",3,0,3,0,1,,,,,1,0,0,1,,1,1,1,1,,0,0,0,1,,36,4,8,5,2,24,,4,6,5,2,,1,,0,,,"3,00",1,,,,,,,,,,,0,0,"0,00","0,00"
